step,x1_real,x2_real,u_real,x1_ref
275,1.0565569,1.7479657,1.3264275,1.9997482553477501
276,1.0739894,1.7706795,1.279143,1.9937095519038848
277,1.1819471,1.6326891,1.311026,1.9796428837618654
278,1.1961216,1.6584579,1.3592486,1.9576048924295575
279,1.1493902,1.8328338,1.3738887,1.927684317119884
280,1.2254704,1.5337746,1.2698629,1.890001637429337
281,1.0944375,1.5610005,1.4038152,1.8447085882091627
282,1.1986729,1.7839924,1.3564594,1.7919875485826717
283,1.2693475,1.9345514,1.413367,1.732050807568877
284,1.2869853,1.9080034,1.3297434,1.6651397092695428
285,1.239017,1.7988037,1.3571659,1.591523681061664
286,1.2281156,2.05913,1.3921518,1.5114991487085165
287,1.2834526,1.8817909,1.3261423,1.4253883427577254
288,1.2412556,1.7559607,1.2511957,1.3335380010325835
289,1.1551718,1.7153726,1.2236013,1.2363179724412101
290,1.1933514,1.7264111,1.1261535,1.1341197277255417
291,1.0573908,1.5939945,1.0583968,1.0273547831468126
292,1.0373863,1.406407,0.93740547,0.916453043454821
293,0.80745137,1.3241948,0.78310865,0.8018610708132272
294,0.70029545,1.1043341,0.66722935,0.6840402866513378
295,0.6032808,0.9472079,0.5164944,0.5634651136828593
296,0.6163783,0.87329674,0.39575696,0.4406210655730816
297,0.47212708,0.5480739,0.21929972,0.3160027919466998
298,0.2796441,0.2271554,0.09223241,0.19011208660836487
299,0.12359401,0.06978105,-0.038917046,0.06345586699613531
300,-0.033873152,-0.053260922,-0.22052018,-0.06345586699613572
301,-0.1516646,-0.4110161,-0.3322829,-0.19011208660836526
302,-0.2946217,-0.4187494,-0.48693323,-0.31600279194670017
303,-0.35167044,-0.7447936,-0.599698,-0.4406210655730811
304,-0.5737482,-0.85362834,-0.7229037,-0.5634651136828597
305,-0.5244109,-0.83303803,-0.87501174,-0.6840402866513373
306,-0.6510143,-1.1455584,-1.0304707,-0.8018610708132275
307,-0.8311991,-1.511325,-1.0637082,-0.9164530434548206
308,-0.94944066,-1.6907063,-1.1738901,-1.0273547831468128
309,-1.0132607,-1.6550732,-1.2606376,-1.1341197277255413
310,-1.0475458,-1.6498764,-1.3067757,-1.2363179724412106
311,-1.2063851,-1.6246135,-1.3904858,-1.333538001032583
312,-1.2037653,-1.8170878,-1.4179264,-1.4253883427577259
313,-1.2309506,-1.7570828,-1.5081738,-1.5114991487085163
314,-1.3226292,-1.9569553,-1.5830966,-1.5915236810616642
315,-1.4244673,-2.1636333,-1.5402112,-1.6651397092695426
316,-1.398,-2.1426427,-1.6020344,-1.7320508075688776
317,-1.3746063,-2.250602,-1.569848,-1.791987548582672
318,-1.4271417,-2.1550634,-1.7327082,-1.8447085882091627
319,-1.5304792,-2.3071568,-1.7610954,-1.8900016374293367
320,-1.5606619,-2.3140948,-1.7256953,-1.9276843171198843
321,-1.5863262,-2.2514145,-1.7538133,-1.9576048924295575
322,-1.5537143,-2.2934752,-1.6690166,-1.9796428837618654
323,-1.4959118,-2.2337499,-1.7643318,-1.9937095519038845
324,-1.5621985,-2.366337,-1.6945022,-1.9997482553477501
325,-1.588313,-2.403393,-1.8175012,-1.997734678366016
326,-1.6283605,-2.3912158,-1.875914,-1.9876769289225082
327,-1.6539866,-2.57093,-1.7796434,-1.9696155060244163
328,-1.60842,-2.4797275,-1.701279,-1.9436231366470833
329,-1.5391123,-2.3729424,-1.832814,-1.9098044828881477
330,-1.5858902,-2.4520726,-1.7614936,-1.8682957205302135
331,-1.6273986,-2.247339,-1.7943563,-1.8192639907090364
332,-1.5912247,-2.3485668,-1.8018024,-1.762906726895164
333,-1.6387079,-2.293854,-1.7803847,-1.6994508598990288
334,-1.5847641,-2.2932491,-1.6922377,-1.6291519041006717
335,-1.5235535,-2.4928765,-1.6229341,-1.5522929285835132
336,-1.5286317,-2.367036,-1.5453573,-1.4691834173150664
337,-1.3867639,-2.1825905,-1.4250693,-1.380158022964224
338,-1.4586096,-1.9481637,-1.3706636,-1.2855752193730792
339,-1.2828611,-2.0349367,-1.2429632,-1.1858158581092804
340,-1.2623681,-1.7125014,-1.1511807,-1.0812816349111949
341,-1.1607661,-1.5553703,-1.0034091,-0.9723934722009376
342,-0.9918941,-1.533933,-0.8439069,-0.8595898241783438
343,-0.879481,-1.193343,-0.76486856,-0.7433249113206545
344,-0.8040014,-1.1248572,-0.62649524,-0.6240668913969741
345,-0.59884405,-1.1272386,-0.4198585,-0.5022959743621588
346,-0.5362849,-0.8088049,-0.31291044,-0.3785024887208195
347,-0.40747148,-0.47261068,-0.17173983,-0.2531849071474981
348,-0.216841,-0.49844933,-0.06506572,-0.12684783931312904
349,-0.14908783,-0.08962059,-0.018656572,-4.898587196589413e-16
350,-0.13896473,-0.020062989,0.020900518,0.0
351,0.029900854,0.04227451,-0.00686797,0.0
352,-0.017943159,0.1093259,-0.012756882,0.0
353,0.020439869,-0.039659686,-0.02536223,0.0
354,0.050618716,-0.19162592,0.0029625646,0.0
355,-0.029893722,0.07400764,0.010182437,0.0
356,0.014469657,0.03026387,-0.012756962,0.0
357,-0.0033547326,-0.20151226,-0.0075484104,0.0
358,0.010096572,-0.20627697,-0.016247964,0.0
359,-0.024113536,0.028120067,-0.014770222,0.0
360,-0.058545403,-0.036451098,0.008428567,0.0
361,-0.008290591,0.019319316,0.010540271,0.0
362,-0.07132606,0.017539449,-0.030358288,0.0
363,0.0464858,0.004782677,0.0029191785,0.0
364,0.049023647,-0.16684878,-0.01622715,0.0
365,0.01062886,-0.053904884,-0.03564268,0.0
366,-0.0016333574,-0.085572764,-0.019804062,0.0
367,0.044578515,-0.16166517,-0.009041431,0.0
368,0.05575621,-0.017030327,-0.019901665,0.0
369,-0.009221241,0.0069643026,-0.028468352,0.0
370,0.03225135,-0.18342857,-0.022982925,0.0
371,-0.025300354,-0.17185059,-0.03735818,0.0
372,-0.08922413,-0.20224053,0.06305994,0.0
373,0.05720943,0.011430429,0.038758997,0.0
374,0.11134358,-0.024514144,0.021828273,0.0
375,0.14102443,0.07344227,-0.02804779,0.0
376,0.062754504,-0.0020836408,-0.0080304425,0.0
377,-0.05332235,-0.08168181,0.0069795316,0.0
378,-0.008058533,0.04141243,-0.18501303,0.0
379,-0.07054669,-0.042830892,-0.45436788,0.0
380,-0.3598271,-0.40434313,-1.0209707,-2.0
381,-0.66536474,-1.3326412,-1.0068772,-2.0
382,-0.8274519,-1.1923891,-0.9522823,-2.0
383,-0.895128,-1.3500487,-1.0447268,-2.0
384,-0.8867377,-1.3282127,-1.0542326,-2.0
385,-0.97342664,-1.4899822,-0.9573806,-2.0
386,-0.8916485,-1.2940145,-1.0797292,-2.0
387,-0.96935904,-1.4716176,-1.081986,-2.0
388,-0.9643075,-1.460796,-1.0817474,-2.0
389,-1.0321622,-1.6187688,-1.126272,-2.0
390,-1.0398107,-1.4675549,-1.0808816,-2.0
391,-0.97000647,-1.654198,-1.1293457,-2.0
392,-0.93033266,-1.5100324,-1.1770577,-2.0
393,-1.0504806,-1.2446109,-1.2141583,-2.0
394,-1.0436512,-1.6743662,-1.2012315,-2.0
395,-1.1106563,-1.8014998,-1.2033074,-2.0
396,-1.1380578,-1.6047493,-1.2446884,-2.0
397,-1.2118076,-1.7897866,-1.2333854,-2.0
398,-1.241902,-1.5956324,-1.217961,-2.0
399,-1.2619783,-1.7760193,-1.2787495,-2.0
400,-1.1785333,-1.6330343,-1.3084095,-2.0
401,-1.115215,-1.680027,-1.2772468,-2.0
402,-1.1836301,-1.754681,-1.2347238,-2.0
403,-1.1879784,-1.6660279,-1.3333453,-2.0
404,-1.2830249,-1.6540698,-1.3285918,-2.0
405,-1.2262847,-1.7594594,-1.3255578,-2.0
406,-1.2230203,-1.7728432,-1.3129151,-2.0
407,-1.235741,-1.8549383,-1.3628286,-2.0
408,-1.185271,-1.7560714,-1.4673179,-2.0
409,-1.2972909,-1.9728596,-1.452051,-2.0
410,-1.3796089,-1.9924278,-1.5154666,-2.0
411,-1.3469781,-2.2204554,-1.4292271,-2.0
412,-1.3678995,-2.179076,-1.4794654,-2.0
413,-1.3542757,-2.2058775,-1.5030977,-2.0
414,-1.4134139,-2.1847053,-1.4971286,-2.0
415,-1.379438,-2.0625882,-1.5769712,-2.0
416,-1.4103159,-2.072658,-1.5126752,-2.0
417,-1.3731574,-2.0879722,-1.4746721,-2.0
418,-1.3419383,-1.9798278,-1.5201359,-2.0
419,-1.4759245,-1.9710594,-1.4084594,-2.0
420,-1.2635516,-1.8151059,-1.4759039,-2.0
421,-1.3427875,-1.9357502,-1.5763283,-2.0
422,-1.4460008,-2.0900939,-1.4524739,-2.0
423,-1.3005685,-2.0349464,-1.5262983,-2.0
424,-1.395767,-1.9251311,-1.5272787,-2.0
425,-1.3388928,-2.0732408,-1.5021727,-2.0
426,-1.429888,-1.8887022,-1.4311026,-2.0
427,-1.3091633,-1.8697168,-1.4739068,-2.0
428,-1.314338,-1.9568359,-1.3862419,-2.0
429,-1.2873052,-1.9923785,-1.4038137,-2.0
430,-1.272121,-1.9255451,-1.3938516,-2.0
431,-1.2880352,-1.9538893,-1.3728877,-2.0
432,-1.3039826,-1.921819,-1.4855974,-2.0
433,-1.3383595,-2.1315823,-1.6305408,-2.0
434,-1.4391003,-2.2514699,-1.592532,-2.0
435,-1.4522433,-2.3539479,-1.7094336,-2.0
436,-1.5018479,-2.410965,-1.7480462,-2.0
437,-1.6245004,-2.2076008,-1.8380606,-2.0
438,-1.5971622,-2.2516274,-1.7218561,-2.0
439,-1.5712271,-2.2806125,-1.0426751,-2.0
440,-1.1778822,-1.7040629,0.09538748,0.0
441,-0.47943044,-0.26620686,0.07110199,0.0
442,-0.1742656,-0.17995888,0.0011708151,0.0
443,-0.13019994,0.07617309,0.0027852862,0.0
444,-0.07829335,0.17121877,-0.006661308,0.0
445,-0.018250372,-0.10733239,0.020742945,0.0
446,-0.022357063,-0.15303548,-0.0030540503,0.0
447,-0.049193535,-0.0013645125,0.021966035,0.0
448,-0.111288816,0.049665425,-0.0071505723,0.0
449,-0.031204898,0.03323585,-0.004145705,0.0
450,-0.009692202,0.18717115,0.0031998625,0.0
451,0.030526578,0.20029347,0.013923444,0.0
452,0.07955607,-0.21562408,-0.054290403,0.0
453,0.017942429,0.1539624,0.016611058,0.0
454,0.027354378,0.12096319,-0.018353596,0.0
455,-0.11079361,-0.10646306,0.011925381,0.0
456,-0.06641699,-0.030509118,-0.0035100603,0.0
457,0.011917507,-0.09901706,-0.016062535,0.0
458,-0.06321362,-0.013102414,-0.025704619,0.0
459,-0.06074954,0.11976116,-0.02673027,0.0
460,0.0320296,-0.07228914,-0.0049697515,0.0
461,-0.034072552,-0.06965451,0.0117255105,0.0
462,-0.01989659,0.048775114,0.0059048724,0.0
463,-0.05637144,-0.037480496,-0.020910557,0.0
464,-0.03513925,-0.034160722,0.087422304,0.0
465,0.056479063,0.23578544,0.0591752,0.0
466,0.01792508,0.058566403,0.0076374034,0.0
467,0.10802099,-0.051487766,0.05238331,0.0
468,0.066595726,0.0032370554,0.11963351,0.0
469,0.11648577,0.1875628,0.36054805,0.0
470,0.21606387,0.44790214,0.7485476,2.0
471,0.48862806,0.90075475,0.737697,2.0
472,0.60443604,1.0191491,0.72803235,2.0
473,0.648991,0.91121924,0.7456614,2.0
474,0.687353,1.0364162,0.76567256,2.0
475,0.66833,1.0342462,0.6810708,2.0
476,0.63714254,0.83057725,0.7139314,2.0
477,0.5948057,0.9212578,0.76041156,2.0
478,0.6834997,1.0062973,0.7374364,2.0
479,0.7017265,1.0070244,0.6656377,2.0
480,0.58692575,0.9187138,0.67423344,2.0
481,0.5355023,0.8734998,0.73409045,2.0
482,0.72884125,0.82390535,0.75639516,2.0
483,0.64790255,1.0911701,0.80257267,2.0
484,0.65428054,1.1196446,0.82384366,2.0
485,0.7578769,1.2490929,0.8247387,2.0
486,0.78882134,1.2732941,0.73987883,2.0
487,0.6969057,1.0662725,0.758925,2.0
488,0.6745219,1.0762526,0.861084,2.0
489,0.77532834,1.3164605,0.8718757,2.0
490,0.7865223,1.2393072,0.9118302,2.0
491,0.8124227,1.1940836,0.84762347,2.0
492,0.84078795,1.3753589,0.93850476,2.0
493,0.9637943,1.2890798,0.9313158,2.0
494,0.864446,1.3266394,0.9394472,2.0
495,0.89600194,1.310277,0.8705454,2.0
496,0.78834075,1.1346068,0.89823604,2.0
497,0.8378922,1.2263452,0.96183497,2.0
498,0.87001497,1.324212,1.0020746,2.0
499,0.9076892,1.3149577,0.95429254,2.0
500,0.82074475,1.2795814,1.0010256,2.0
501,0.8453993,1.3254132,1.0057874,2.0
502,0.9361156,1.2835668,1.0581815,2.0
503,0.98683435,1.3711895,1.1293175,2.0
504,1.0399388,1.361097,0.98875993,2.0
505,0.9390562,1.2558658,1.1053147,2.0
506,1.0506103,1.4358319,1.1635374,2.0
507,1.1089683,1.5157878,1.1856058,2.0
508,1.1374838,1.5418407,1.2061217,2.0
509,1.0929838,1.7587199,1.1361908,2.0
510,1.1050204,1.4960573,1.2233266,2.0
511,1.1865749,1.648002,1.1497886,2.0
512,1.131575,1.6154778,1.2119588,2.0
513,1.0732569,1.652479,1.1515957,2.0
514,0.9900092,1.5429045,1.2318707,2.0
515,1.0179696,1.626593,1.2495751,2.0
516,1.0833733,1.5778868,1.2705882,2.0
517,1.0870066,1.7756455,1.2730907,2.0
518,1.2203544,1.8022726,1.2119594,2.0
519,1.2308246,1.6861668,1.1972207,2.0
520,1.2200896,1.7808836,1.1868485,2.0
521,1.148852,1.6317501,1.2903699,2.0
522,1.1572357,1.9158589,1.376408,2.0
523,1.2484189,1.8333577,1.3987864,2.0
524,1.2751753,1.8698796,1.4485217,2.0
525,1.2934301,2.0843217,1.5018221,2.0
526,1.32142,2.0811954,1.5219913,2.0
527,1.3807126,2.089019,1.5904256,2.0
528,1.4262298,2.039378,1.6231426,2.0
529,1.5038167,1.995801,1.0303149,2.0
530,1.1433727,1.6108682,-0.12128061,0.0
531,0.41871458,0.4960662,-0.08174056,0.0
532,0.13791908,0.09261575,-0.04430554,0.0
533,-0.12003136,0.008403344,-0.01720624,0.0
534,-0.08266545,0.11902295,-0.00992181,0.0
535,0.06960123,0.023483736,-0.016975364,0.0
536,0.07734135,0.007056093,-0.01934382,0.0
537,0.09782185,-0.014459371,0.00264916,0.0
538,0.017400358,-0.022753777,-0.018186541,0.0
539,-0.069789015,0.007813947,0.013235199,0.0
540,-0.029705722,0.018506538,0.0,0.0
